FACTOR	P-VALUE	CORR.P-VALUE	A	B	C	D	FREQ	BACK.FREQ.	GENES
MA0524.1.TFAP2C	2.0811e-01	1.0000e+00	48	6	385	76	88.89%	83.51%	ASPHD2,MFNG,FAM211B,LIMK2,LARGE,HPS4,PDXP,PANX2,BCR,PPM1F,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,MCAT,PATZ1,ACO2,TSPO,CYTH4,ELFN2,SELO,SNRPD3,TRIOBP,ZDHHC8P1,GGT1,SRRD,TUBGCP6,CES5AP1
MA0522.1.Tcf3	2.1183e-01	1.0000e+00	44	10	348	113	81.48%	75.49%	ASPHD2,MFNG,FAM211B,LIMK2,LARGE,HPS4,PDXP,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,SDF2L1,GGA1,GGT1,MCAT,PATZ1,ACO2,TSPO,CYTH4,ELFN2,SELO,HIC2,TRIOBP,ZDHHC8P1,SRRD,TUBGCP6,CES5AP1
MA0070.1.PBX1	2.1253e-01	1.0000e+00	9	45	55	406	16.67%	11.93%	DRG1,SELO,ZDHHC8P1,GGA1,SUSD2,BCR,SDF2L1,CYTH4,ELFN2
MA0528.1.ZNF263	2.1943e-01	1.0000e+00	53	1	436	25	98.15%	94.58%	ASPHD2,MFNG,FAM211B,LIMK2,LARGE,HPS4,UBE2L3,PDXP,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,MCAT,PATZ1,ACO2,TSPO,CYTH4,ELFN2,SELO,SNRPD3,HIC2,TRIOBP,ZDHHC8P1,GGT1,SRRD,TUBGCP6,CES5AP1
MA0060.2.NFYA	2.3629e-01	1.0000e+00	20	34	144	317	37.04%	31.24%	TEF,TRIOBP,CABIN1,TOB2,TRABD,ZDHHC8P1,SELO,SUSD2,UBE2L3,TTLL12,PDXP,PATZ1,SDF2L1,ELFN2,CYTH4,BCR,CES5AP1
MA0150.2.Nfe2l2	2.5462e-01	1.0000e+00	21	33	154	307	38.89%	33.41%	ASPHD2,PPM1F,DRG1,TEF,TRIOBP,TOB2,LIMK2,TSPO,ZDHHC8P1,GGA1,MIAT,SELO,UBE2L3,TTLL12,PDXP,PATZ1,PANX2,ACO2,ELFN2,CYTH4,BCR
MA0490.1.JUNB	2.7732e-01	1.0000e+00	14	40	99	362	25.93%	21.48%	TEF,TRIOBP,TOB2,TTLL12,ZDHHC8P1,MIAT,BCR,MCAT,PATZ1,PANX2,ACO2,CYTH4,ELFN2
MA0146.2.Zfx	2.8004e-01	1.0000e+00	49	5	400	61	90.74%	86.77%	ASPHD2,MFNG,FAM211B,LIMK2,LARGE,UBE2L3,PDXP,PANX2,BCR,PPM1F,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,MCAT,PATZ1,TSPO,CYTH4,ELFN2,SELO,SNRPD3,HIC2,TRIOBP,ZDHHC8P1,GGT1,TUBGCP6,CES5AP1
MA0597.1.THAP1	2.8080e-01	1.0000e+00	35	19	275	186	64.81%	59.65%	ASPHD2,MFNG,LIMK2,LARGE,HPS4,UBE2L3,PANX2,BCR,PPM1F,CABIN1,TRABD,TEF,SUSD2,SDF2L1,GGA1,PATZ1,ACO2,TSPO,CYTH4,ELFN2,SELO,TRIOBP,ZDHHC8P1,SRRD,TUBGCP6,CES5AP1
MA0474.1.Erg	2.8781e-01	1.0000e+00	42	12	337	124	77.78%	73.1%	ASPHD2,MFNG,FAM211B,LIMK2,LARGE,UBE2L3,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,SDF2L1,GGA1,GUCD1,MCAT,PATZ1,TSPO,CYTH4,ELFN2,SELO,SNRPD3,TRIOBP,ZDHHC8P1,GGT1,TUBGCP6,CES5AP1
MA0108.2.TBP	2.9982e-01	1.0000e+00	8	46	53	408	14.81%	11.5%	CABIN1,BCR,PATZ1,PANX2,TSPO,ELFN2,CES5AP1
MA0139.1.CTCF	3.0199e-01	1.0000e+00	46	8	374	87	85.19%	81.13%	ASPHD2,MFNG,FAM211B,LIMK2,LARGE,UBE2L3,PDXP,PANX2,BCR,PPM1F,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,PATZ1,TSPO,CYTH4,ELFN2,SELO,SNRPD3,TRIOBP,ZDHHC8P1,GGT1,TUBGCP6,CES5AP1
MA0149.1.EWSR1-FLI1	3.0199e-01	1.0000e+00	46	8	374	87	85.19%	81.13%	ASPHD2,MFNG,FAM211B,LIMK2,LARGE,HPS4,UBE2L3,PDXP,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TEF,MIAT,SUSD2,TTLL12,GGA1,GUCD1,PATZ1,ACO2,TSPO,CYTH4,ELFN2,SELO,SNRPD3,TRIOBP,ZDHHC8P1,GGT1,SRRD,TUBGCP6,CES5AP1
MA0124.1.NKX3-1	3.1847e-01	1.0000e+00	9	45	62	399	16.67%	13.45%	SELO,TOB2,TRABD,TTLL12,TEF,GGA1,ZDHHC8P1,MCAT,PANX2,ELFN2
MA0048.1.NHLH1	3.2384e-01	1.0000e+00	38	16	305	156	70.37%	66.16%	ASPHD2,MFNG,FAM211B,LARGE,HPS4,PDXP,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,SUSD2,TTLL12,SDF2L1,GGA1,GGT1,MCAT,PATZ1,TSPO,CYTH4,ELFN2,SELO,HIC2,TRIOBP,ZDHHC8P1,SRRD,TUBGCP6,CES5AP1
MA0526.1.USF2	3.2589e-01	1.0000e+00	25	29	194	267	46.3%	42.08%	PPM1F,SELO,MFNG,TRIOBP,CABIN1,TOB2,TRABD,TUBGCP6,ZDHHC8P1,LARGE,MIAT,SUSD2,TEF,PDXP,PANX2,TSPO,BCR,CES5AP1
MA0119.1.TLX1::NFIC	3.2726e-01	1.0000e+00	27	27	211	250	50.0%	45.77%	ASPHD2,MFNG,FAM211B,LARGE,UBE2L3,PDXP,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,SUSD2,TTLL12,GGA1,GUCD1,TSPO,SELO,SNRPD3,ZDHHC8P1,GGT1,TUBGCP6,CES5AP1
MA0512.1.Rxra	3.2776e-01	1.0000e+00	36	18	288	173	66.67%	62.47%	ASPHD2,MFNG,LIMK2,HPS4,PDXP,PANX2,BCR,DRG1,TOB2,TRABD,TEF,MIAT,SUSD2,SDF2L1,GGA1,PATZ1,ACO2,TSPO,ELFN2,SELO,TRIOBP,ZDHHC8P1,SRRD,TUBGCP6,CES5AP1
MA0489.1.JUN.var.2	3.2896e-01	1.0000e+00	14	40	103	358	25.93%	22.34%	TEF,SNRPD3,TRIOBP,TOB2,ZDHHC8P1,MIAT,GUCD1,ELFN2,TTLL12,PATZ1,PANX2,ACO2,CYTH4,BCR
MA0517.1.STAT2::STAT1	3.3221e-01	1.0000e+00	26	28	203	258	48.15%	44.03%	ASPHD2,MFNG,LIMK2,PDXP,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,SDF2L1,GGA1,GUCD1,MCAT,PATZ1,TSPO,CYTH4,ELFN2,SELO,SNRPD3,TRIOBP,ZDHHC8P1
MA0065.2.PPARG::RXRA	3.4229e-01	1.0000e+00	40	14	324	137	74.07%	70.28%	ASPHD2,MFNG,FAM211B,PDXP,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,PATZ1,ACO2,TSPO,CYTH4,ELFN2,SELO,SNRPD3,HIC2,TRIOBP,ZDHHC8P1,GGT1,TUBGCP6,CES5AP1
MA0052.2.MEF2A	3.4230e-01	1.0000e+00	14	40	104	357	25.93%	22.56%	ASPHD2,DRG1,TEF,MFNG,CABIN1,TOB2,TRABD,TTLL12,ZDHHC8P1,SELO,ELFN2,MCAT,PANX2,CYTH4,BCR,CES5AP1
MA0014.2.PAX5	3.4339e-01	1.0000e+00	32	22	255	206	59.26%	55.31%	ASPHD2,MFNG,LIMK2,LARGE,HPS4,UBE2L3,PDXP,PANX2,BCR,DRG1,CABIN1,TRABD,TEF,SUSD2,TTLL12,SDF2L1,MCAT,PATZ1,TSPO,CYTH4,ELFN2,SELO,TRIOBP,ZDHHC8P1,SRRD,TUBGCP6,CES5AP1
MA0163.1.PLAG1	3.4412e-01	1.0000e+00	47	7	386	75	87.04%	83.73%	ASPHD2,MFNG,FAM211B,LIMK2,LARGE,HPS4,UBE2L3,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,MCAT,PATZ1,TSPO,CYTH4,ELFN2,SELO,SNRPD3,HIC2,TRIOBP,ZDHHC8P1,GGT1,SRRD,TUBGCP6,CES5AP1
MA0472.1.EGR2	3.4412e-01	1.0000e+00	47	7	386	75	87.04%	83.73%	ASPHD2,MFNG,FAM211B,LIMK2,LARGE,UBE2L3,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,MCAT,PATZ1,TSPO,CYTH4,ELFN2,SELO,SNRPD3,HIC2,TRIOBP,ZDHHC8P1,GGT1,TUBGCP6,CES5AP1
MA0032.1.FOXC1	3.4428e-01	1.0000e+00	5	49	32	429	9.26%	6.94%	MFNG,TRIOBP,TOB2,TEF,GGA1,ZDHHC8P1
MA0051.1.IRF2	3.4470e-01	1.0000e+00	13	41	96	365	24.07%	20.82%	ASPHD2,PPM1F,TEF,TRIOBP,CABIN1,TOB2,ZDHHC8P1,GGA1,SELO,UBE2L3,PANX2,ELFN2,CYTH4,BCR
MA0497.1.MEF2C	3.4628e-01	1.0000e+00	17	37	129	332	31.48%	27.98%	ASPHD2,DRG1,TEF,MFNG,CABIN1,TOB2,TRABD,TUBGCP6,ZDHHC8P1,GGA1,SELO,ELFN2,MCAT,PDXP,PANX2,CYTH4,BCR,CES5AP1
MA0483.1.Gfi1b	3.4735e-01	1.0000e+00	20	34	154	307	37.04%	33.41%	PPM1F,TEF,CABIN1,TOB2,TRABD,ZDHHC8P1,LARGE,MIAT,SELO,SUSD2,UBE2L3,TTLL12,TUBGCP6,PATZ1,PANX2,ACO2,ELFN2,BCR,CES5AP1
UP00000_1_Smad3_primary	3.5072e-01	1.0000e+00	22	32	171	290	40.74%	37.09%	DRG1,SELO,MFNG,FAM211B,LIMK2,TSPO,ZDHHC8P1,HPS4,GGT1,SUSD2,UBE2L3,PATZ1,TUBGCP6,SRRD,SDF2L1,ELFN2,PANX2,BCR,CES5AP1
MA0491.1.JUND	3.5578e-01	1.0000e+00	14	40	105	356	25.93%	22.78%	TEF,TRIOBP,TOB2,ZDHHC8P1,MIAT,BCR,TTLL12,PATZ1,PANX2,ACO2,CYTH4,ELFN2
MA0058.2.MAX	3.5931e-01	1.0000e+00	20	34	155	306	37.04%	33.62%	DRG1,TEF,MFNG,TRIOBP,CABIN1,TOB2,TRABD,TUBGCP6,ZDHHC8P1,MIAT,SELO,SUSD2,ELFN2,PDXP,SDF2L1,TSPO,PANX2,BCR
MA0152.1.NFATC2	3.6599e-01	1.0000e+00	15	39	114	347	27.78%	24.73%	ASPHD2,PPM1F,SELO,FAM211B,TRIOBP,LIMK2,TTLL12,TEF,HPS4,GGT1,ELFN2,PATZ1,TUBGCP6,SRRD,CYTH4,BCR
MA0040.1.Foxq1	3.6751e-01	1.0000e+00	9	45	65	396	16.67%	14.1%	PPM1F,DRG1,SELO,TRABD,GGA1,MIAT,MCAT,SDF2L1,TSPO,CYTH4,ELFN2
MA0098.2.Ets1	3.7063e-01	1.0000e+00	41	13	335	126	75.93%	72.67%	ASPHD2,MFNG,FAM211B,LIMK2,LARGE,HPS4,UBE2L3,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,GGA1,GUCD1,MCAT,PATZ1,TSPO,ELFN2,SELO,SNRPD3,TRIOBP,ZDHHC8P1,GGT1,SRRD,TUBGCP6,CES5AP1
MA0042.1.FOXI1	3.7547e-01	1.0000e+00	16	38	123	338	29.63%	26.68%	PPM1F,SNRPD3,CABIN1,TTLL12,GGA1,GUCD1,BCR,MCAT,PDXP,PANX2,ACO2,CYTH4,ELFN2
MA0018.2.CREB1	3.9400e-01	1.0000e+00	11	43	83	378	20.37%	18.0%	SELO,MFNG,TRABD,ZDHHC8P1,GGA1,HPS4,SUSD2,SRRD,PATZ1,ELFN2,CES5AP1
MA0144.2.STAT3	3.9456e-01	1.0000e+00	25	29	200	261	46.3%	43.38%	SELO,SNRPD3,HIC2,CABIN1,LIMK2,TRIOBP,ZDHHC8P1,LARGE,MIAT,GUCD1,SUSD2,ELFN2,TTLL12,TUBGCP6,PATZ1,PANX2,ACO2,BCR,CES5AP1
MA0071.1.RORA_1	3.9724e-01	1.0000e+00	17	37	133	328	31.48%	28.85%	SELO,HIC2,CABIN1,TUBGCP6,ZDHHC8P1,GGA1,MIAT,TRIOBP,TEF,PATZ1,SDF2L1,ACO2,PANX2,BCR,CES5AP1
MA0147.2.Myc	3.9819e-01	1.0000e+00	22	32	175	286	40.74%	37.96%	DRG1,TEF,TRIOBP,CABIN1,TOB2,TRABD,TUBGCP6,ZDHHC8P1,MIAT,SELO,SUSD2,ELFN2,PDXP,PATZ1,SDF2L1,TSPO,PANX2,BCR
MA0484.1.HNF4G	4.0090e-01	1.0000e+00	32	22	260	201	59.26%	56.4%	MFNG,FAM211B,LIMK2,LARGE,HPS4,PDXP,PANX2,BCR,HIC2,TOB2,TRABD,TEF,MIAT,SUSD2,GGA1,GUCD1,PATZ1,TSPO,CYTH4,ELFN2,SELO,SNRPD3,CABIN1,TRIOBP,ZDHHC8P1,GGT1,SRRD,TUBGCP6,CES5AP1
MA0513.1.SMAD2::SMAD3::SMAD4	4.0635e-01	1.0000e+00	33	21	269	192	61.11%	58.35%	ASPHD2,MFNG,LARGE,HPS4,UBE2L3,PDXP,PANX2,BCR,PPM1F,CABIN1,TRABD,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,PATZ1,TSPO,CYTH4,ELFN2,SELO,TRIOBP,ZDHHC8P1,SRRD,TUBGCP6,CES5AP1
MA0105.3.NFKB1	4.0712e-01	1.0000e+00	31	23	252	209	57.41%	54.66%	MFNG,LIMK2,LARGE,UBE2L3,PANX2,BCR,PPM1F,CABIN1,TRABD,TEF,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,PATZ1,TSPO,ELFN2,SELO,SNRPD3,TRIOBP,ZDHHC8P1,TUBGCP6,CES5AP1
MA0467.1.Crx	4.1079e-01	1.0000e+00	14	40	109	352	25.93%	23.64%	PPM1F,SELO,FAM211B,CABIN1,ZDHHC8P1,GGA1,GGT1,TRIOBP,TUBGCP6,PDXP,PANX2,CYTH4,ELFN2,CES5AP1
MA0504.1.NR2C2	4.1444e-01	1.0000e+00	42	12	347	114	77.78%	75.27%	ASPHD2,MFNG,LIMK2,LARGE,HPS4,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,MCAT,PATZ1,ACO2,TSPO,ELFN2,SELO,SNRPD3,HIC2,TRIOBP,ZDHHC8P1,SRRD,TUBGCP6,CES5AP1
MA0104.3.Mycn	4.1546e-01	1.0000e+00	21	33	168	293	38.89%	36.44%	ASPHD2,TEF,MFNG,TRIOBP,TRABD,ZDHHC8P1,GGA1,MIAT,SELO,SUSD2,ELFN2,TTLL12,TUBGCP6,PATZ1,PANX2,TSPO,BCR
MA0038.1.Gfi1	4.2970e-01	1.0000e+00	13	41	102	359	24.07%	22.13%	FAM211B,CABIN1,ZDHHC8P1,MIAT,GGT1,SUSD2,ELFN2,TTLL12,PDXP,PATZ1,PANX2,BCR
MA0125.1.Nobox	4.3000e-01	1.0000e+00	6	48	44	417	11.11%	9.54%	SELO,TRABD,ZDHHC8P1,GGA1,ELFN2,CES5AP1
MA0511.1.RUNX2	4.3102e-01	1.0000e+00	29	25	237	224	53.7%	51.41%	ASPHD2,TEF,MFNG,FAM211B,CABIN1,TOB2,LIMK2,TUBGCP6,ZDHHC8P1,TRIOBP,TRABD,GGT1,ELFN2,TTLL12,PDXP,PATZ1,SDF2L1,SELO,PANX2,BCR,CES5AP1
MA0523.1.TCF7L2	4.3345e-01	1.0000e+00	15	39	119	342	27.78%	25.81%	SNRPD3,TRIOBP,LIMK2,ZDHHC8P1,LARGE,GUCD1,SUSD2,ELFN2,MFNG,PATZ1,PANX2,TSPO,BCR
MA0462.1.BATF::JUN	4.3478e-01	1.0000e+00	12	42	94	367	22.22%	20.39%	TRIOBP,PANX2,ZDHHC8P1,MIAT,BCR,TTLL12,SDF2L1,ACO2,CYTH4,ELFN2
MA0592.1.ESRRA	4.4894e-01	1.0000e+00	30	24	247	214	55.56%	53.58%	MFNG,LIMK2,LARGE,HPS4,PANX2,BCR,TOB2,TRABD,TEF,MIAT,SUSD2,SDF2L1,GGA1,GUCD1,ACO2,TSPO,CYTH4,ELFN2,SELO,SNRPD3,TRIOBP,ZDHHC8P1,SRRD,TUBGCP6,CES5AP1
MA0162.2.EGR1	4.5724e-01	1.0000e+00	50	4	419	42	92.59%	90.89%	ASPHD2,MFNG,FAM211B,LIMK2,LARGE,HPS4,UBE2L3,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,MCAT,PATZ1,ACO2,TSPO,CYTH4,ELFN2,SELO,SNRPD3,HIC2,TRIOBP,ZDHHC8P1,GGT1,SRRD,TUBGCP6,CES5AP1
MA0076.2.ELK4	4.6097e-01	1.0000e+00	30	24	248	213	55.56%	53.8%	ASPHD2,MFNG,FAM211B,LIMK2,LARGE,UBE2L3,PANX2,BCR,PPM1F,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,MCAT,PATZ1,TSPO,CYTH4,ELFN2,SELO,SNRPD3,TRIOBP,ZDHHC8P1,GGT1,TUBGCP6,CES5AP1
MA0088.1.znf143	4.6647e-01	1.0000e+00	35	19	291	170	64.81%	63.12%	ASPHD2,MFNG,LIMK2,LARGE,UBE2L3,PDXP,PANX2,BCR,HIC2,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,GGA1,GUCD1,PATZ1,TSPO,CYTH4,ELFN2,SELO,SNRPD3,CABIN1,TRIOBP,ZDHHC8P1,TUBGCP6,CES5AP1
MA0141.2.Esrrb	4.6676e-01	1.0000e+00	27	27	223	238	50.0%	48.37%	GGA1,TEF,SNRPD3,TRIOBP,TOB2,TRABD,ZDHHC8P1,SELO,LARGE,MIAT,GUCD1,SUSD2,ELFN2,TUBGCP6,MFNG,SDF2L1,ACO2,TSPO,PANX2,BCR,CES5AP1
MA0073.1.RREB1	4.6847e-01	1.0000e+00	44	10	368	93	81.48%	79.83%	ASPHD2,MFNG,FAM211B,LIMK2,LARGE,UBE2L3,PDXP,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,GGA1,GGT1,MCAT,PATZ1,ACO2,TSPO,CYTH4,ELFN2,SELO,TRIOBP,ZDHHC8P1,TUBGCP6,CES5AP1
MA0510.1.RFX5	4.7303e-01	1.0000e+00	32	22	266	195	59.26%	57.7%	PPM1F,SELO,CABIN1,HIC2,TRABD,PANX2,TUBGCP6,ZDHHC8P1,GGA1,HPS4,TRIOBP,SUSD2,ELFN2,TTLL12,PDXP,SRRD,SDF2L1,TSPO,CYTH4,BCR,CES5AP1
MA0143.3.Sox2	4.7742e-01	1.0000e+00	21	33	173	288	38.89%	37.53%	PPM1F,SELO,MFNG,FAM211B,TRABD,TUBGCP6,ZDHHC8P1,GGA1,GGT1,SUSD2,ELFN2,PDXP,PATZ1,SDF2L1,ACO2,TSPO,CYTH4,BCR
MA0007.2.AR	4.8436e-01	1.0000e+00	24	30	199	262	44.44%	43.17%	ASPHD2,PPM1F,TEF,SNRPD3,TRIOBP,CABIN1,TOB2,ZDHHC8P1,LARGE,GUCD1,SUSD2,ELFN2,MFNG,TTLL12,PDXP,PATZ1,SDF2L1,SELO,PANX2,BCR,CES5AP1
MA0159.1.RXR::RAR_DR5	4.8496e-01	1.0000e+00	28	26	233	228	51.85%	50.54%	ASPHD2,LIMK2,LARGE,HPS4,PDXP,PANX2,BCR,DRG1,CABIN1,TOB2,TRABD,TEF,SUSD2,GGA1,MCAT,PATZ1,CYTH4,ELFN2,SELO,TRIOBP,ZDHHC8P1,SRRD,TUBGCP6,CES5AP1
MA0103.2.ZEB1	4.8500e-01	1.0000e+00	38	16	318	143	70.37%	68.98%	ASPHD2,MFNG,LIMK2,PDXP,PANX2,BCR,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,PATZ1,TSPO,CYTH4,ELFN2,SELO,SNRPD3,TRIOBP,ZDHHC8P1,TUBGCP6,CES5AP1
MA0092.1.Hand1::Tcfe2a	4.9594e-01	1.0000e+00	20	34	166	295	37.04%	36.01%	ASPHD2,SELO,CABIN1,TSPO,PANX2,ZDHHC8P1,GGA1,MIAT,UBE2L3,PDXP,PATZ1,SDF2L1,ELFN2,CYTH4,BCR,CES5AP1
